Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,1039.5181491179922,1048.5053377270813,1027.1857535726067,1037.52099609375,72201.0,0.0,0.0,-1.945809618340956,6.945552860823636,4,3,1,2018,1050.10302734375,1050.2027587890625,1080.6744323730468,1049.8533935546875,1059.4896240234375,1070.0650551350911,1056.9775071716308,32.81513386857284,-3.69295690813442,2.5473361364904545
2018-03-26,1034.7749102526031,1064.732205603704,1027.5852081269577,1038.1201171875,74677.0,0.0,0.0,-1.9437074976427788,6.946129592874736,0,3,1,2018,1037.52099609375,1050.10302734375,1050.2027587890625,1080.6744323730468,1049.8533935546875,1069.958540649414,1057.609106089274,33.05668037399113,-5.506870237015619,0.9364948617892399
2018-03-27,1058.0916000379193,1073.2200578920492,1043.5124079992477,1047.5067138671875,77124.0,0.0,0.0,-1.91077298845648,6.955122253628281,1,3,1,2018,1038.1201171875,1037.52099609375,1050.10302734375,1050.2027587890625,1080.6744323730468,1070.1649127197265,1058.3813391621907,39.01679856752059,-6.116482708420335,-0.47410065225267517
2018-03-28,1048.5052090590937,1067.4781604611153,1038.5194451632926,1047.107177734375,51232.0,0.0,0.0,-1.912174830560216,6.954741128482397,2,3,1,2018,1047.5067138671875,1038.1201171875,1037.52099609375,1050.10302734375,1050.2027587890625,1070.293062133789,1059.1893520609538,39.94616419206694,-6.556267638680538,-1.690534049538248
2018-03-29,1048.5052090590937,1067.4781604611153,1038.5194451632926,1047.107177734375,51232.0,0.0,0.0,-1.912174830560216,6.954741128482397,3,3,1,2018,1047.107177734375,1047.5067138671875,1038.1201171875,1037.52099609375,1050.10302734375,1070.549360961914,1059.9932043965657,38.48075206794122,-6.826113180751236,-2.717649875780846
2018-03-30,1048.5052090590937,1067.4781604611153,1038.5194451632926,1047.107177734375,51232.0,0.0,0.0,-1.912174830560216,6.954741128482397,4,3,1,2018,1047.107177734375,1047.107177734375,1047.5067138671875,1038.1201171875,1037.52099609375,1070.444506632487,1060.751288503011,31.706845597361706,-6.959740164644245,-3.566067933553526
2018-04-02,1043.5124569224956,1098.4341651815744,1043.5124569224956,1095.837890625,74068.0,0.0,0.0,-1.741194637619338,7.000186674173087,0,4,2,2018,1047.107177734375,1047.107177734375,1047.107177734375,1047.5067138671875,1038.1201171875,1071.8058998616536,1062.2641323343912,53.673969799197934,-3.097770076252573,-3.4724083620933355
2018-04-03,1094.439774514109,1103.4269624435135,1077.0146644540462,1101.4298095703125,46701.0,0.0,0.0,-1.7215744161313982,7.00527194050548,1,4,2,2018,1095.837890625,1047.107177734375,1047.107177734375,1047.107177734375,1047.5067138671875,1073.7364784749348,1063.8726721700032,55.464764718316864,0.4093711917857945,-2.6960524513175095
2018-04-04,1103.47703836215,1109.7679973354398,1071.172990242066,1076.6651611328125,60700.0,0.0,0.0,-1.8084654980956711,6.982552092025243,2,4,2,2018,1101.4298095703125,1095.837890625,1047.107177734375,1047.107177734375,1047.107177734375,1074.5170326741536,1065.1450242614746,47.649182519615316,1.1769387350718716,-1.9214542140396331
2018-04-05,1084.0047324375876,1117.7565438819936,1083.555299889543,1113.0133056640625,63229.0,0.0,0.0,-1.6809317027468316,7.015724364459044,3,4,2,2018,1076.6651611328125,1101.4298095703125,1095.837890625,1047.107177734375,1047.107177734375,1075.913374633789,1066.755228322347,62.77833353995914,4.6644639952951366,-0.6042705721726792
2018-04-06,1114.411395178293,1121.401430811132,1101.0304454446923,1117.5069580078125,46768.0,0.0,0.0,-1.6651649409005993,7.019750001749291,4,4,2,2018,1113.0133056640625,1076.6651611328125,1101.4298095703125,1095.837890625,1047.107177734375,1077.219848429362,1068.414529062907,66.55831411601523,7.702167289327235,1.0570170001273036
2018-04-09,1117.457021543628,1135.780874962993,1061.6864294729426,1116.50830078125,97074.0,0.0,0.0,-1.6686689037025124,7.018856754452306,0,4,2,2018,1117.5069580078125,1113.0133056640625,1076.6651611328125,1101.4298095703125,1095.837890625,1077.6375811767577,1069.7284878031412,60.26956003095239,9.914695307440525,2.828552661589948
2018-04-10,1122.3001572579335,1133.1846655311629,1109.418495976645,1112.0147705078125,36128.0,0.0,0.0,-1.6844352372437938,7.0148276220839945,1,4,2,2018,1116.50830078125,1117.5069580078125,1113.0133056640625,1076.6651611328125,1101.4298095703125,1078.3349200439452,1071.0765672302246,70.81376765843264,11.176711193751316,4.498184368022222
2018-04-11,1113.4128142277798,1126.5441197793718,1110.6167512271538,1124.0975341796875,20366.0,0.0,0.0,-1.642040756610746,7.025625007929159,2,4,2,2018,1112.0147705078125,1116.50830078125,1117.5069580078125,1113.0133056640625,1076.6651611328125,1079.5648313395182,1072.715898284912,73.05536897307964,13.001967338403574,6.198940962098493
2018-04-12,1124.097520333547,1133.384330567298,1112.2145574686242,1129.739501953125,34519.0,0.0,0.0,-1.622244930093007,7.0306271241699285,3,4,2,2018,1124.0975341796875,1112.0147705078125,1116.50830078125,1117.5069580078125,1113.0133056640625,1080.7364947509766,1074.1463588968913,80.03248715143496,14.733912261714067,7.905935222021609
