Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,722.4117577254843,729.7863487142205,716.1755487212458,725.8268432617188,100804.0,0.0,0.0,-0.404137949104956,6.588688269331624,4,3,1,2018,722.4118041992188,738.2003173828125,732.3600463867188,735.1317138671875,734.0428466796875,729.3262478637696,739.7731104532878,50.123684894578005,-1.780714788971295,-2.9691340370288746
2018-03-26,727.5591474993174,752.0585881804169,720.0361110934394,740.2295532226562,103667.0,0.0,0.0,-0.3544459520791754,6.608310365746198,0,3,1,2018,725.8268432617188,722.4118041992188,738.2003173828125,732.3600463867188,735.1317138671875,729.3625434366862,739.8110560099284,56.4013748549191,-0.6926119804707014,-2.51382962571724
2018-03-27,738.447794719285,746.366805922709,734.488289117573,737.21044921875,1105298.0,0.0,0.0,-0.3648624158967157,6.604228945492669,1,3,1,2018,740.2295532226562,725.8268432617188,722.4118041992188,738.2003173828125,732.3600463867188,729.2982022094727,739.6831975301106,68.27226469511523,-0.07305697149581647,-2.025675094872956
2018-03-28,736.4680613059462,744.1396036112164,727.5591734675678,732.70654296875,51756.0,0.0,0.0,-0.3804017204155457,6.598109143451413,2,3,1,2018,737.21044921875,740.2295532226562,725.8268432617188,722.4118041992188,738.2003173828125,729.0919786580404,739.4448023478191,57.83425729263883,0.05389596398572394,-1.60976088310122
2018-03-29,736.4680613059462,744.1396036112164,727.5591734675678,732.70654296875,51756.0,0.0,0.0,-0.3804017204155457,6.598109143451413,3,3,1,2018,732.70654296875,737.21044921875,740.2295532226562,725.8268432617188,722.4118041992188,728.7504727172852,739.2006332397461,56.94874380739396,0.15274631555701035,-1.2572594433695738
2018-03-30,736.4680613059462,744.1396036112164,727.5591734675678,732.70654296875,51756.0,0.0,0.0,-0.3804017204155457,6.598109143451413,4,3,1,2018,732.70654296875,732.70654296875,737.21044921875,740.2295532226562,725.8268432617188,728.6333381144207,738.9350173950195,52.063301434960316,0.22845247344832842,-0.9601170600059934
2018-04-02,735.7256171033315,743.8920972124503,730.7267534836259,740.0315551757812,57329.0,0.0,0.0,-0.3551290817390177,6.60804320897209,0,4,2,2018,732.70654296875,732.70654296875,732.70654296875,737.21044921875,740.2295532226562,728.3469329833985,738.7337417602539,59.61790611184496,0.8694944259361819,-0.5941947628175583
2018-04-03,749.3364097621343,763.9865679091707,738.3982879910661,730.6772674560547,1061202.0,0.0,0.0,-0.3874030939775238,6.5953395252866205,1,4,2,2018,740.0315551757812,732.70654296875,732.70654296875,732.70654296875,737.21044921875,727.8467986043295,738.365013478597,55.82974790765585,0.6156155173267734,-0.352232706788692
2018-04-04,768.1440589317626,778.2408099341628,742.4567551868686,749.2869262695312,137023.0,0.0,0.0,-0.3231963500440455,6.620455701729116,2,4,2,2018,730.6772674560547,740.0315551757812,732.70654296875,732.70654296875,732.70654296875,728.0458462524415,738.3435657246907,61.711250446207096,1.8942231664447036,0.09705846785798711
2018-04-05,762.2048186706232,772.0046190775781,757.2554367312036,735.1812042236328,516450.0,0.0,0.0,-0.3718636841674391,6.601476289817093,3,4,2,2018,749.2869262695312,730.6772674560547,740.0315551757812,732.70654296875,732.70654296875,728.7651554361979,737.9773108927409,50.56790236081019,1.7491519230159156,0.42747715888957283
