Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,1074.8389501766003,1111.5940713933603,1074.8389501766003,1100.3192138671875,56367.0,0.0,0.0,-1.4499648980625703,7.004264025552067,4,3,1,2018,1100.0211181640625,1096.5443115234375,1099.2264404296875,1095.2032470703125,1118.0013427734375,1115.6789591471354,1135.2701959228516,43.39456814864919,-6.913749718668669,-5.882902080631794
2018-03-26,1102.6535791323931,1115.3191945683732,1092.7197631041734,1111.3953857421875,97513.0,0.0,0.0,-1.4359679137503707,7.014270974330879,0,3,1,2018,1100.3192138671875,1100.0211181640625,1096.5443115234375,1099.2264404296875,1095.2032470703125,1114.7965087890625,1134.81158589681,49.606333638228236,-6.089583903982884,-5.924238445302013
2018-03-27,1110.60064633898,1131.461660268424,1108.6138831076044,1124.2596435546875,50601.0,0.0,0.0,-1.4197113210555543,7.025769082280453,1,3,1,2018,1111.3953857421875,1100.3192138671875,1100.0211181640625,1096.5443115234375,1099.2264404296875,1114.3428670247397,1134.6278110758465,61.56408556133639,-4.348264378613976,-5.609043631964406
2018-03-28,1113.630495414993,1122.2231492777096,1108.11717900909,1113.28271484375,40374.0,0.0,0.0,-1.4335828915491395,7.015966171811856,2,3,1,2018,1124.2596435546875,1111.3953857421875,1100.3192138671875,1100.0211181640625,1096.5443115234375,1113.682267252604,1134.290060831706,47.45601473399707,-3.8100822615635934,-5.249251357884244
2018-03-29,1113.630495414993,1122.2231492777096,1108.11717900909,1113.28271484375,40374.0,0.0,0.0,-1.4335828915491395,7.015966171811856,3,3,1,2018,1113.28271484375,1124.2596435546875,1111.3953857421875,1100.3192138671875,1100.0211181640625,1113.152461751302,1133.4398899332684,46.25613878519365,-3.3450098648825133,-4.8684030592838985
2018-03-30,1113.630495414993,1122.2231492777096,1108.11717900909,1113.28271484375,40374.0,0.0,0.0,-1.4335828915491395,7.015966171811856,4,3,1,2018,1113.28271484375,1113.28271484375,1124.2596435546875,1111.3953857421875,1100.3192138671875,1112.390869140625,1132.396009724935,44.36538123520366,-2.9425171339796634,-4.483225874223052
2018-04-02,1117.554364389356,1144.3756691347005,1105.23640758716,1141.5445556640625,33013.0,0.0,0.0,-1.3978683371832346,7.0410131204009945,0,4,2,2018,1113.28271484375,1113.28271484375,1113.28271484375,1124.2596435546875,1111.3953857421875,1113.2749837239583,1131.8339227294923,55.04197662253071,-0.339135047076752,-3.6544077087937925
2018-04-03,1142.388822472033,1149.9384982637162,1131.0642481533089,1145.2696533203125,30821.0,0.0,0.0,-1.3931609225598096,7.044268169177505,1,4,2,2018,1141.5445556640625,1113.28271484375,1113.28271484375,1113.28271484375,1124.2596435546875,1114.1425374348958,1131.1882236735028,57.080493088344255,2.0015753474006033,-2.5232110975549134
2018-04-04,1152.2729781242,1152.3226957108743,1119.9384786873431,1130.0709228515625,45389.0,0.0,0.0,-1.4123675938120506,7.030920182241617,2,4,2,2018,1145.2696533203125,1141.5445556640625,1113.28271484375,1113.28271484375,1113.28271484375,1114.5415445963542,1130.529279988607,55.82082421753615,2.6002209427474554,-1.4985246894944395
2018-04-05,1145.4187483516182,1148.7961489172344,1128.7298882969187,1137.62060546875,38352.0,0.0,0.0,-1.4028270422255071,7.037572813550445,3,4,2,2018,1130.0709228515625,1145.2696533203125,1141.5445556640625,1113.28271484375,1113.28271484375,1115.496846516927,1129.806595255534,57.979784539214,3.6418670060822933,-0.470446350379093
