Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_standardized,Close_log,Day_of_Week,Month,Quarter,Year,Close_Lagged_1,Close_Lagged_2,Close_Lagged_3,Close_Lagged_4,Close_Lagged_5,SMA_30,SMA_60,RSI,MACD,Signal_Line
2018-03-23,406.31840133165457,415.2871246782644,401.7597010241025,407.45806884765625,703700.0,0.0,0.0,-0.808574793726735,6.012389262391767,4,3,1,2018,411.5212707519531,414.8411865234375,396.556884765625,397.2010192871094,414.4447937011719,417.2307938130697,446.4097966766358,37.57960253041286,-7.279154473707024,-7.823525981975227
2018-03-26,408.3004579916647,419.1521448827938,403.04806128482153,417.8638000488281,151975.0,0.0,0.0,-0.7496644042674371,6.037545807529495,0,3,1,2018,407.45806884765625,411.5212707519531,414.8411865234375,396.556884765625,397.2010192871094,417.15151219685873,444.7069702402751,46.52114878382205,-6.267729840017353,-7.5123667535836525
2018-03-27,416.42683108817033,417.913361855629,397.30011706740805,407.7554016113281,348989.0,0.0,0.0,-0.8068914916532635,6.013116937075408,1,3,1,2018,417.8638000488281,407.45806884765625,411.5212707519531,414.8411865234375,396.556884765625,416.73528396606446,443.0301356252035,42.62366928416035,-6.210243978550864,-7.251942198577095
2018-03-28,408.3004597527916,411.2735213529333,392.4441312187026,395.3180847167969,304563.0,0.0,0.0,-0.8773033798637745,5.982217133060813,2,3,1,2018,407.7554016113281,417.8638000488281,407.45806884765625,411.5212707519531,414.8411865234375,415.5691818745931,441.1107289886475,37.415988206828395,-7.086583822509283,-7.218870523363533
2018-03-29,408.3004597527916,411.2735213529333,392.4441312187026,395.3180847167969,304563.0,0.0,0.0,-0.8773033798637745,5.982217133060813,3,3,1,2018,395.3180847167969,407.7554016113281,417.8638000488281,407.45806884765625,411.5212707519531,414.5979823303223,439.12568107604983,37.826889753500694,-7.692416078345502,-7.313579634359927
2018-03-30,408.3004597527916,411.2735213529333,392.4441312187026,395.3180847167969,304563.0,0.0,0.0,-0.8773033798637745,5.982217133060813,4,3,1,2018,395.3180847167969,395.3180847167969,407.7554016113281,417.8638000488281,407.45806884765625,413.9191320292155,436.8526286061605,37.86784494686181,-8.079408118350045,-7.466745331157951
2018-04-02,397.7956249050037,399.38126376269616,387.0926155417839,390.9080505371094,308361.0,0.0,0.0,-0.902270085809912,5.971027247319447,0,4,2,2018,395.3180847167969,395.3180847167969,395.3180847167969,407.7554016113281,417.8638000488281,413.26836196899416,434.89828748067225,32.4006644770173,-8.6423315814813,-7.701862581222621
2018-04-03,389.9665846000996,398.9848776116068,387.63768026978863,398.04339599609375,384516.0,0.0,0.0,-0.8618744642251392,5.989070172870689,1,4,2,2018,390.9080505371094,395.3180847167969,395.3180847167969,395.3180847167969,407.7554016113281,412.7398178609212,433.162972539266,38.80836911928541,-8.415679026448856,-7.844625870267869
2018-04-04,401.363326968349,403.34536808918034,389.7188353834648,390.9576110839844,170089.0,0.0,0.0,-0.9019895066692656,5.971153698953617,2,4,2,2018,398.04339599609375,390.9080505371094,395.3180847167969,395.3180847167969,395.3180847167969,411.91892247517904,431.36945955912273,36.700498489213466,-8.707444863484056,-8.017189668911108
2018-04-05,398.29116255410673,398.29116255410673,387.7367994920425,390.4125671386719,324065.0,0.0,0.0,-0.9050751861347486,5.969762162618905,3,4,2,2018,390.9576110839844,398.04339599609375,390.9080505371094,395.3180847167969,395.3180847167969,411.18887181599933,429.42901461283367,37.441744754954804,-8.88028547943702,-8.189808831016292
