Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,139.06267478437672,139.21968012362242,138.12068587039093,138.4739227294922,528632,0.0,0.0
2018-01-02 00:00:00+05:30,139.33743592932493,140.63267612638924,138.55243795036264,140.3186798095703,699201,0.0,0.0
2018-01-03 00:00:00+05:30,140.63266197511402,141.57466520461097,138.51316908257448,138.94491577148438,874786,0.0,0.0
2018-01-04 00:00:00+05:30,141.0644230378525,141.2214139935496,138.70941496411015,138.94491577148438,1444882,0.0,0.0
2018-01-05 00:00:00+05:30,138.9449098059275,139.84765807082667,138.51316313555452,139.21966552734375,2245193,0.0,0.0
2018-01-08 00:00:00+05:30,139.72991870152245,140.08316992530033,138.8271703653665,139.2981719970703,2769317,0.0,0.0
2018-01-09 00:00:00+05:30,139.53367905952138,140.00468071231086,138.00293806178533,138.27767944335938,708784,0.0,0.0
2018-01-10 00:00:00+05:30,138.2776756601785,138.82717278212243,136.11892772650842,136.55067443847656,234926,0.0,0.0
2018-01-11 00:00:00+05:30,136.82544146782755,137.29644314656554,135.7264471333259,135.88343811035156,537363,0.0,0.0
2018-01-12 00:00:00+05:30,136.58992379830565,136.62917872464044,134.7059316893234,135.01992797851562,807982,0.0,0.0
2018-01-15 00:00:00+05:30,135.01993131273935,137.45342058135856,134.54892968040554,135.25543212890625,334183,0.0,0.0
2018-01-16 00:00:00+05:30,135.80493258397001,136.94318176551093,133.88168545383152,135.49093627929688,1456610,0.0,0.0
2018-01-17 00:00:00+05:30,135.80493496492457,136.66842841137196,134.15642918228716,136.04043579101562,594937,0.0,0.0
2018-01-18 00:00:00+05:30,135.01992279780802,137.1001607109882,134.8236625474932,135.41241455078125,234548,0.0,0.0
2018-01-19 00:00:00+05:30,135.01992112667077,135.72642352187208,133.5676614119254,135.29466247558594,110890,0.0,0.0
2018-01-22 00:00:00+05:30,135.41241287478616,136.70766726598856,134.62741500472737,135.29466247558594,190797,0.0,0.0
2018-01-23 00:00:00+05:30,135.3339250092182,138.31692570746068,135.21617460339735,135.45167541503906,707312,0.0,0.0
2018-01-24 00:00:00+05:30,135.01992683368704,137.29642506522882,134.66667562115518,136.3936767578125,1498406,0.0,0.0
2018-01-25 00:00:00+05:30,136.58993587671233,137.76744003259384,133.52843944525048,134.78443908691406,399521,0.0,0.0
2018-01-29 00:00:00+05:30,133.92092888993594,135.56943467914343,133.92092888993594,134.2349395751953,145450,0.0,0.0
2018-01-30 00:00:00+05:30,134.4311848221115,135.37318812566832,133.29293562159026,133.4891815185547,225449,0.0,0.0
2018-01-31 00:00:00+05:30,133.44993331350403,134.19567630351733,132.5079300639471,133.64617919921875,946206,0.0,0.0
2018-02-01 00:00:00+05:30,132.58643676481304,133.292939261775,131.64443343553043,132.66493225097656,283691,0.0,0.0
2018-02-02 00:00:00+05:30,132.70417516790476,132.70417516790476,128.89692163925992,129.60342407226562,1589647,0.0,0.0
2018-02-05 00:00:00+05:30,129.6034373334337,131.40893415330282,127.56243967846595,130.54544067382812,170179,0.0,0.0
2018-02-06 00:00:00+05:30,128.73992309003773,130.30991882159026,126.03167829703546,129.7604217529297,152633,0.0,0.0
2018-02-07 00:00:00+05:30,132.30401759051458,132.82457652731358,127.2585201125757,131.98365783691406,1053821,2.73,0.0
