Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,70.93480979383557,71.2446953567904,69.84052801583202,70.08262634277344,2341510,0.0,0.0
2018-01-02 00:00:00+05:30,70.04389040558266,70.76533869840672,69.29338410710895,70.60556030273438,2428830,0.0,0.0
2018-01-03 00:00:00+05:30,70.94449608890167,71.34637281162169,70.77502430404026,71.01228332519531,1486230,0.0,0.0
2018-01-04 00:00:00+05:30,71.22532980830455,73.98524922162656,70.8815469377198,73.67051696777344,8097180,0.0,0.0
2018-01-05 00:00:00+05:30,73.59789296780382,75.14732081579083,73.59789296780382,74.5953369140625,4372860,0.0,0.0
2018-01-08 00:00:00+05:30,75.06500611560386,75.5346774575219,74.09177350813435,74.464599609375,4154030,0.0,0.0
2018-01-09 00:00:00+05:30,74.46944516609302,75.54436230454182,74.37260731515036,74.78901672363281,2526760,0.0,0.0
2018-01-10 00:00:00+05:30,74.75996293111739,75.05048388856862,73.85935682892436,74.74543762207031,5633220,0.0,0.0
2018-01-11 00:00:00+05:30,74.71638285830599,75.30226404763134,74.39197199382993,74.72122955322266,3066360,0.0,0.0
2018-01-12 00:00:00+05:30,74.6824938172727,75.19089438822623,73.59789066351246,74.66796112060547,2051150,0.0,0.0
2018-01-15 00:00:00+05:30,74.9536462426365,76.75001175688105,74.71154790683228,75.84456634521484,3017460,0.0,0.0
2018-01-16 00:00:00+05:30,75.72835450857698,75.82519975097597,73.6705187079281,74.20797729492188,2088460,0.0,0.0
2018-01-17 00:00:00+05:30,74.38229201678904,75.25868683017445,73.30737479035636,74.97785186767578,1792850,0.0,0.0
2018-01-18 00:00:00+05:30,75.24415568943112,75.51046532187355,72.30508589571517,72.80864715576172,3475570,0.0,0.0
2018-01-19 00:00:00+05:30,72.8231736762685,73.79156698253938,71.9225676059064,72.7892837524414,4535380,0.0,0.0
2018-01-22 00:00:00+05:30,72.94907271559553,73.2347469802215,72.42613942081559,72.8328628540039,2424850,0.0,0.0
2018-01-23 00:00:00+05:30,72.99748773147472,76.19802803420934,72.91033587673317,75.53952026367188,5662570,0.0,0.0
2018-01-24 00:00:00+05:30,75.53467566976573,75.6266742132791,73.09916716711504,73.92713928222656,3102700,0.0,0.0
2018-01-25 00:00:00+05:30,74.27576879663212,74.88101465510616,73.51558384028138,74.46945190429688,2805710,0.0,0.0
2018-01-29 00:00:00+05:30,74.56628430510521,76.56117214435098,74.56628430510521,75.80098724365234,4695040,0.0,0.0
2018-01-30 00:00:00+05:30,75.44268069244276,75.88814073470527,74.73575031538732,75.10374450683594,3467480,0.0,0.0
2018-01-31 00:00:00+05:30,70.9348077653291,72.36318637578553,67.98605200068862,68.27656555175781,9817720,0.0,0.0
2018-02-01 00:00:00+05:30,68.39277609002664,69.01254720441926,66.0637914102498,67.4292221069336,6662150,0.0,0.0
2018-02-02 00:00:00+05:30,66.81913926487134,67.06123759554116,64.49499381279009,64.85330200195312,4684180,0.0,0.0
2018-02-05 00:00:00+05:30,64.30132180888764,65.25034318237758,63.023042844820964,64.35458374023438,3350300,0.0,0.0
2018-02-06 00:00:00+05:30,61.88517556924082,65.77812095602549,61.43487251576595,64.39331817626953,9091560,0.0,0.0
2018-02-07 00:00:00+05:30,64.54341550723595,66.04926739790498,63.61859812417856,63.967220306396484,4453480,0.0,0.0
2018-02-08 00:00:00+05:30,64.00110782688456,65.55054297333605,63.33292149293807,65.0130844116211,7560430,0.0,0.0
2018-02-09 00:00:00+05:30,64.43689349040207,66.65935442425048,64.01079805814615,66.20420837402344,11488430,0.0,0.0
2018-02-12 00:00:00+05:30,69.53064326763055,69.53064326763055,67.57448462559923,68.9980239868164,13351580,0.0,0.0
2018-02-14 00:00:00+05:30,69.53064136981806,69.78241830637195,68.29593844399852,68.59613800048828,12449260,0.0,0.0
2018-02-15 00:00:00+05:30,68.9302400297785,69.5693758089115,67.40502343490574,67.77301025390625,5553520,0.0,0.0
2018-02-16 00:00:00+05:30,68.3104699208709,68.69298205518947,66.22358336881433,66.6545181274414,4473670,0.0,0.0
2018-02-19 00:00:00+05:30,66.89661073694626,67.01281320411553,61.88033316243079,62.776092529296875,12962600,0.0,0.0
2018-02-20 00:00:00+05:30,63.33292455295069,64.0446942336188,62.771254654636934,63.018192291259766,6548440,0.0,0.0
2018-02-21 00:00:00+05:30,63.46849830858058,63.46849830858058,61.299295672709,62.030433654785156,6982480,0.0,0.0
2018-02-22 00:00:00+05:30,61.967489075070944,62.703466359824304,61.39613687862174,61.76896667480469,5146750,0.0,0.0
2018-02-23 00:00:00+05:30,61.98685589905457,66.27199172854951,61.977169897546844,65.6376953125,14157130,0.0,0.0
2018-02-26 00:00:00+05:30,65.72485444764065,67.01281189250346,65.1292872620368,65.87495422363281,7691460,0.0,0.0
2018-02-27 00:00:00+05:30,66.14126438264418,66.50441186485872,64.89203615723561,65.0615005493164,6554500,0.0,0.0
2018-02-28 00:00:00+05:30,64.54341293248795,65.34718111988528,63.9575317532213,65.0469741821289,4324330,0.0,0.0
2018-03-01 00:00:00+05:30,64.97918994434711,66.31557744723185,64.95013932702435,65.39559936523438,3532070,0.0,0.0
2018-03-05 00:00:00+05:30,64.74194010934487,64.78551603653963,63.14408961790964,63.463661193847656,7859540,0.0,0.0
2018-03-06 00:00:00+05:30,64.19963491085194,65.22129018340385,63.64281169384348,63.96238327026367,8985740,0.0,0.0
2018-03-07 00:00:00+05:30,63.439450482350765,64.01564570822237,62.48073574547393,62.75189208984375,7289070,0.0,0.0
2018-03-08 00:00:00+05:30,63.38618677146386,63.952695979197564,61.24119541185557,61.51234436035156,6218530,0.0,0.0
2018-03-09 00:00:00+05:30,61.98685841556807,62.60178285356655,58.20043699205834,58.64590072631836,12289860,0.0,0.0
2018-03-12 00:00:00+05:30,59.55618987157758,60.621421058296306,58.742739325566546,60.30185317993164,11101060,0.0,0.0
2018-03-13 00:00:00+05:30,60.13722398011878,61.221827163444466,59.49808453364671,60.844154357910156,15751040,0.0,0.0
2018-03-14 00:00:00+05:30,60.50521390894335,61.037829493641105,59.88544277808578,60.083961486816406,8296140,0.0,0.0
2018-03-15 00:00:00+05:30,60.12754354821398,60.27280402908719,59.0332580229176,59.20756912231445,8194470,0.0,0.0
2018-03-16 00:00:00+05:30,59.265673322688,59.459352730088206,57.566141971589204,58.15201950073242,9692800,0.0,0.0
2018-03-19 00:00:00+05:30,58.29727769977252,58.29727769977252,55.49862163938543,55.68745803833008,10400110,0.0,0.0
2018-03-20 00:00:00+05:30,55.44051690914501,58.219804670060036,55.05800110900934,57.454776763916016,13760820,0.0,0.0
2018-03-21 00:00:00+05:30,57.8421332887815,58.32148695386293,56.273337124979385,56.394386291503906,7581900,0.0,0.0
2018-03-22 00:00:00+05:30,56.44764671802108,56.89310675238538,55.421148483326256,56.22007369995117,10263430,0.0,0.0
2018-03-23 00:00:00+05:30,54.32686571937933,55.125790975808215,53.65867563454239,54.86916732788086,9421980,0.0,0.0
2018-03-26 00:00:00+05:30,54.9417957026808,57.009313819281324,54.360757493131814,56.40406799316406,6754600,0.0,0.0
2018-03-27 00:00:00+05:30,57.13520597974878,57.99223244402897,56.92215826685608,57.14004898071289,5558770,0.0,0.0
2018-03-28 00:00:00+05:30,56.22491858757225,56.52996115944613,54.762642577091924,55.28557586669922,6425720,0.0,0.0
