Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-01 00:00:00+05:30,432.20001220703125,436.45001220703125,422.8500061035156,425.3999938964844,524326,0.0,0.0
2018-01-02 00:00:00+05:30,429.70001220703125,440.20001220703125,422.1000061035156,438.8500061035156,1316818,0.0,0.0
2018-01-03 00:00:00+05:30,439.5,441.45001220703125,432.25,433.20001220703125,526955,0.0,0.0
2018-01-04 00:00:00+05:30,430.0,433.0,426.04998779296875,429.70001220703125,430531,0.0,0.0
2018-01-05 00:00:00+05:30,432.0,436.29998779296875,430.1000061035156,430.79998779296875,358825,0.0,0.0
2018-01-08 00:00:00+05:30,433.70001220703125,436.3999938964844,431.79998779296875,433.70001220703125,377823,0.0,0.0
2018-01-09 00:00:00+05:30,434.75,443.54998779296875,433.3500061035156,436.54998779296875,611751,0.0,0.0
2018-01-10 00:00:00+05:30,438.8500061035156,439.3999938964844,431.5,432.5,308664,0.0,0.0
2018-01-11 00:00:00+05:30,432.54998779296875,437.5,432.54998779296875,434.45001220703125,199587,0.0,0.0
2018-01-12 00:00:00+05:30,438.29998779296875,440.8999938964844,432.1499938964844,436.1499938964844,338549,0.0,0.0
2018-01-15 00:00:00+05:30,438.70001220703125,439.8999938964844,430.29998779296875,431.75,221532,0.0,0.0
2018-01-16 00:00:00+05:30,432.0,435.29998779296875,420.0,421.79998779296875,437771,0.0,0.0
2018-01-17 00:00:00+05:30,422.8500061035156,425.0,410.79998779296875,422.75,2714535,0.0,0.0
2018-01-18 00:00:00+05:30,422.3500061035156,427.75,414.79998779296875,418.79998779296875,439932,0.0,0.0
2018-01-19 00:00:00+05:30,419.75,421.8999938964844,415.20001220703125,418.95001220703125,239133,0.0,0.0
2018-01-22 00:00:00+05:30,419.0,424.20001220703125,418.6499938964844,421.54998779296875,156097,0.0,0.0
2018-01-23 00:00:00+05:30,422.1000061035156,422.1000061035156,414.75,418.04998779296875,365515,0.0,0.0
2018-01-24 00:00:00+05:30,417.75,417.75,402.5,403.6000061035156,765278,0.0,0.0
2018-01-25 00:00:00+05:30,402.25,408.0,399.0,400.20001220703125,559942,0.0,0.0
2018-01-29 00:00:00+05:30,401.1499938964844,406.0,398.04998779296875,399.29998779296875,335015,0.0,0.0
2018-01-30 00:00:00+05:30,399.1000061035156,402.20001220703125,395.29998779296875,396.20001220703125,407917,0.0,0.0
2018-01-31 00:00:00+05:30,396.20001220703125,401.0,395.75,399.25,348600,0.0,0.0
2018-02-01 00:00:00+05:30,401.0,403.8500061035156,391.04998779296875,394.6499938964844,551822,0.0,0.0
2018-02-02 00:00:00+05:30,391.0,397.25,381.6499938964844,384.04998779296875,649423,0.0,0.0
2018-02-05 00:00:00+05:30,381.6499938964844,398.3999938964844,380.45001220703125,396.04998779296875,723112,0.0,0.0
2018-02-06 00:00:00+05:30,368.0,379.6000061035156,357.0,374.45001220703125,2009877,0.0,0.0
2018-02-07 00:00:00+05:30,388.0,388.0,375.29998779296875,377.5,1890021,0.0,0.0
2018-02-08 00:00:00+05:30,381.0,381.0,372.70001220703125,374.8500061035156,1041768,0.0,0.0
2018-02-09 00:00:00+05:30,370.0,373.1000061035156,368.5,369.20001220703125,614888,0.0,0.0
2018-02-12 00:00:00+05:30,372.0,376.25,370.3500061035156,372.45001220703125,469444,0.0,0.0
2018-02-14 00:00:00+05:30,373.8999938964844,382.3999938964844,371.20001220703125,376.8500061035156,600577,0.0,0.0
2018-02-15 00:00:00+05:30,379.0,382.3999938964844,373.8500061035156,376.1499938964844,585612,0.0,0.0
2018-02-16 00:00:00+05:30,377.25,379.3999938964844,368.29998779296875,370.54998779296875,500663,0.0,0.0
2018-02-19 00:00:00+05:30,371.95001220703125,374.0,363.5,367.75,431513,0.0,0.0
2018-02-20 00:00:00+05:30,370.0,370.70001220703125,366.5,368.8999938964844,228993,0.0,0.0
2018-02-21 00:00:00+05:30,370.29998779296875,374.0,363.0,364.3500061035156,454904,0.0,0.0
2018-02-22 00:00:00+05:30,364.0,364.0,357.8999938964844,358.54998779296875,451987,0.0,0.0
2018-02-23 00:00:00+05:30,357.54998779296875,364.5,357.54998779296875,360.45001220703125,486548,0.0,0.0
2018-02-26 00:00:00+05:30,362.0,373.5,362.0,372.04998779296875,611335,0.0,0.0
2018-02-27 00:00:00+05:30,375.0,376.79998779296875,370.54998779296875,372.8500061035156,365754,0.0,0.0
2018-02-28 00:00:00+05:30,369.0,373.5,367.04998779296875,370.20001220703125,357224,0.0,0.0
2018-03-01 00:00:00+05:30,367.8999938964844,376.25,367.8999938964844,370.8500061035156,593743,0.0,0.0
2018-03-07 00:00:00+05:30,345.0,354.8999938964844,342.8999938964844,348.0,844076,0.0,0.0
2018-03-08 00:00:00+05:30,350.54998779296875,351.79998779296875,341.75,345.8999938964844,471093,0.0,0.0
2018-03-09 00:00:00+05:30,345.0,348.70001220703125,340.6499938964844,341.70001220703125,487081,0.0,0.0
2018-03-12 00:00:00+05:30,344.54998779296875,353.04998779296875,340.6499938964844,352.20001220703125,522985,0.0,0.0
2018-03-13 00:00:00+05:30,351.95001220703125,356.3500061035156,350.04998779296875,353.75,391607,0.0,0.0
2018-03-14 00:00:00+05:30,352.8500061035156,354.95001220703125,349.79998779296875,354.1499938964844,269680,0.0,0.0
2018-03-15 00:00:00+05:30,355.0,358.3999938964844,351.29998779296875,353.04998779296875,2625555,0.0,0.0
2018-03-16 00:00:00+05:30,352.8999938964844,352.8999938964844,339.0,340.1000061035156,707153,0.0,0.0
2018-03-19 00:00:00+05:30,341.8999938964844,342.45001220703125,332.54998779296875,335.75,559922,0.0,0.0
2018-03-20 00:00:00+05:30,335.75,340.3999938964844,333.3999938964844,339.25,366544,0.0,0.0
2018-03-21 00:00:00+05:30,340.0,342.29998779296875,332.6000061035156,333.8999938964844,494549,0.0,0.0
2018-03-22 00:00:00+05:30,339.79998779296875,339.8999938964844,335.0,338.20001220703125,481307,0.0,0.0
2018-03-23 00:00:00+05:30,331.0,335.0,330.1000061035156,331.1000061035156,496525,0.0,0.0
2018-03-26 00:00:00+05:30,330.0,333.70001220703125,324.5,332.04998779296875,629409,0.0,0.0
2018-03-27 00:00:00+05:30,333.8999938964844,335.70001220703125,330.0,331.04998779296875,432538,0.0,0.0
2018-03-28 00:00:00+05:30,331.25,333.75,326.1499938964844,327.45001220703125,494682,0.0,0.0
2018-04-02 00:00:00+05:30,335.0,340.0,332.0,338.79998779296875,459555,0.0,0.0
2018-04-03 00:00:00+05:30,339.3500061035156,344.70001220703125,337.45001220703125,343.3500061035156,574172,0.0,0.0
2018-04-04 00:00:00+05:30,349.8500061035156,363.45001220703125,346.1000061035156,355.70001220703125,1476617,0.0,0.0
2018-04-05 00:00:00+05:30,364.79998779296875,372.3999938964844,360.3999938964844,363.6000061035156,2198237,0.0,0.0
2018-04-06 00:00:00+05:30,363.5,368.25,356.6000061035156,363.8500061035156,653999,0.0,0.0
2018-04-09 00:00:00+05:30,363.8999938964844,368.3999938964844,357.0,358.29998779296875,494256,0.0,0.0
